fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,cat_payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,birth_distinct_emails_4w,cat_employment_status,credit_risk_score,email_is_free,cat_housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,cat_source,session_length_in_minutes,cat_device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.6000000000000001,0.4406778214409226,-1,175,50,1.0852823611178122,-0.80982767521007,AB,1901,8634.230190096903,5789.716820525128,4748.465582053702,33,10,CC,142,1,BC,0,1,31,0,200.0,0,INTERNET,11.381214760895586,linux,0,1,0,3
0,0.5,0.7605504642903578,-1,144,30,0.024524914890136425,-1.0122153878041071,AB,1487,1781.5233895346269,4949.882869141847,4743.710482757494,12,11,CA,215,0,BC,0,1,31,1,500.0,0,INTERNET,2.4415461834496703,linux,0,1,0,4
0,0.8,0.8565129628504028,90,8,40,0.0003908556892964904,-0.9128151539205416,AC,1086,3902.698474973717,3303.1290046191402,3117.028615204259,2,5,CA,93,1,BC,1,0,-1,1,200.0,0,INTERNET,0.8974725621315699,windows,1,1,0,7
0,0.9,0.5275823787154492,-1,43,50,0.029638117811677887,-0.3829325108089235,AC,1326,6184.516429312018,6067.5884620919505,4327.600450332982,0,3,CA,93,1,BC,1,0,-1,0,200.0,0,INTERNET,1.9358635859245004,other,1,1,0,4
0,0.9,0.09812597709176804,-1,26,50,3.1187496988274868,-0.9724190635124492,AB,1652,2789.203365712312,4375.235398671929,6294.744543317371,26,8,CA,85,1,BA,1,1,27,0,1500.0,0,INTERNET,2.860512959719212,other,1,1,0,0
0,0.4,0.29886794672878786,-1,63,70,0.022864151641066,-1.6132391350460589,AB,1943,11122.507631511016,6401.28704974864,5490.863607829182,7,6,CA,213,0,BB,0,1,25,1,1500.0,0,INTERNET,6.513490234571734,other,0,2,0,1
0,0.9,0.17464265301601198,-1,237,50,0.008453898962083893,-0.9564754039110052,AC,901,3576.499947442597,5014.8340232118735,4356.961709976511,1,1,CA,129,1,BB,1,1,-1,0,200.0,0,INTERNET,8.912052035787307,linux,1,1,0,5
0,0.8,0.866925891570761,-1,64,20,0.029205140094215976,-0.6731815257883934,AD,1273,12574.480366474629,7814.378238187466,3653.706844164186,1,12,CA,198,0,BB,0,1,4,0,1500.0,0,INTERNET,1.9133191500162336,windows,1,1,0,1
0,0.9,0.8468447391359907,-1,50,30,2.5675337569672463,47.427069659849366,AA,3018,4890.390419210518,3684.3673018099694,4308.073169055226,286,13,CA,138,1,BB,0,1,16,0,200.0,0,INTERNET,8.682149020772018,linux,0,1,0,4
0,0.5,0.5675894640489473,-1,46,20,0.0164923717858867,-0.8162564096186959,AB,1566,4732.411597188392,3970.152142274374,4180.175248971772,2,10,CB,34,1,BB,1,0,31,0,200.0,0,INTERNET,10.063742065561764,other,1,1,0,6
0,0.9,0.3487936493115989,224,16,20,0.020421062645447914,-1.0127454238599822,AC,1185,4725.012778931599,3242.0652927313813,4206.408005909469,0,7,CA,188,0,BA,0,1,-1,0,1000.0,0,INTERNET,6.8026872165820444,other,0,1,0,5
0,0.6000000000000001,0.22918985983784576,-1,92,50,0.008041389776606088,21.85066432380231,AA,1411,2143.257598477228,5278.629196963201,3775.0583454512957,60,3,CD,-18,1,BC,1,1,21,0,200.0,0,INTERNET,1.9444622533740308,linux,1,1,0,5
0,0.9,0.8249027145095132,-1,124,50,1.998202157234734,106.31382557361954,AA,1336,1680.7041216174414,2800.574216185431,4064.002263480647,1399,1,CA,247,1,BA,1,1,5,0,500.0,0,INTERNET,6.138333566136809,windows,0,1,0,6
0,0.6000000000000001,0.507977705702743,-1,76,70,0.04633469210382276,-1.585813415369119,AB,1215,3980.4808814306707,4789.243634070815,4375.098072925358,997,1,CC,106,1,BB,1,0,30,1,200.0,0,INTERNET,12.328682445959625,windows,0,1,0,5
0,0.8,0.20468395541885195,25,-1,30,0.003560951783538225,-1.1443053770531242,AB,602,2701.715519073242,2616.758725243557,4293.543149203406,8,9,CA,187,0,BC,0,1,1,0,200.0,0,INTERNET,18.7518554601814,macintosh,0,1,0,6
0,0.8,0.606490943553857,94,207,50,0.004377122800137663,-0.6567396220967923,AB,568,7464.663267885771,6137.376814222856,4382.232752265721,827,5,CA,167,1,BA,0,1,9,0,1000.0,0,INTERNET,23.513322586862426,windows,1,1,0,1
0,0.9,0.4242777607977434,91,5,50,0.0006245548786105861,-0.7604086165588015,AC,828,5052.332381687424,2961.1174451113257,3140.917516493512,1,3,CA,94,1,BC,0,1,-1,0,200.0,0,INTERNET,1.6510265191301472,other,0,1,0,7
0,0.4,0.5603707015665971,-1,172,40,0.005226068996676117,-0.6487173112042238,AC,3432,3956.312576175143,2803.234279293886,3374.0806070310273,1,3,CA,269,1,BA,1,0,-1,0,1000.0,0,INTERNET,3.529360138071844,windows,1,1,0,5
0,0.2,0.1397900188331624,-1,266,40,0.01862194099199504,-0.9706694688252248,AD,909,11345.469655016443,8784.872340804899,5321.064818354124,10,10,CB,150,1,BA,1,1,1,0,500.0,0,INTERNET,5.028271022122762,linux,0,1,0,1
0,0.8,0.06464918790043797,152,0,20,0.018897974927280747,-1.6296904071138814,AD,1142,8660.54616802909,5934.213070038269,5856.837161934443,5,14,CB,46,0,BB,0,1,1,0,1500.0,0,INTERNET,9.656210920559577,other,1,1,0,0
0,0.7000000000000001,0.4289394923881924,-1,89,50,0.01878257628662728,-1.3503599880843329,AC,3053,7062.04779973342,5137.865349607612,4180.256538642067,1,9,CB,190,1,BD,1,0,-1,0,200.0,0,INTERNET,1.4114543987365429,windows,1,1,0,5
0,0.7000000000000001,0.33761311950608724,-1,176,50,0.0007233416945670663,-0.7424351626540546,AC,1373,8504.13233446678,4926.3695415657285,4809.03915888385,0,5,CA,147,0,BA,0,0,-1,1,200.0,0,INTERNET,3.7862286601403503,other,0,2,0,3
0,0.8,0.2805436164252347,-1,131,50,0.00046596757551168076,-0.5545439953008693,AC,1632,2759.5099809795497,5328.784959198999,4278.384898767025,2,9,CA,185,1,BA,0,0,-1,0,1000.0,0,INTERNET,7.3832750380409955,windows,1,1,0,5
0,0.9,0.7813997796567019,11,16,20,0.02677164442103879,-1.0714907542691468,AD,1474,3438.2850618731236,4736.329408467131,3793.4041673864494,0,8,CA,67,1,BE,0,1,-1,0,200.0,0,INTERNET,8.57993988624179,windows,1,1,0,6
0,0.30000000000000004,0.9089556098461721,-1,53,10,0.04016322531439447,-1.3210362533148272,AB,165,1948.931215255025,2553.2292251303547,3054.2769322873573,6,5,CA,306,1,BC,0,1,28,0,990.0,0,INTERNET,16.249209629897877,windows,1,1,0,7
0,0.1,0.2591923260173625,-1,106,40,1.0713574020871508,-1.3778066857520463,AA,2832,4731.609802975906,3682.9490701591053,4272.887149203891,20,14,CA,155,1,BE,0,1,28,0,500.0,0,INTERNET,7.357978948399278,linux,1,1,0,6
0,0.2,0.4134446810966636,-1,124,50,0.014930526410941425,-0.4778339826334737,AC,3514,7366.957548978309,7563.307719145176,5608.412577482236,0,5,CA,43,0,BA,0,1,-1,1,200.0,0,INTERNET,12.655300451106848,windows,0,1,0,2
0,0.9,0.7642825621289859,-1,184,20,0.034857144856528764,-1.0148669534489267,AB,998,1171.3943492450555,2991.808444397369,4275.021762277349,9,8,CC,252,1,BE,1,1,1,0,1000.0,0,INTERNET,6.129762874039858,other,0,1,0,5
0,0.7000000000000001,0.4590863955801917,-1,138,50,0.0225814527799247,17.125630737011946,AB,1377,9693.35141852404,5803.946097473431,5968.248456951074,33,5,CF,52,0,BB,0,1,2,0,200.0,0,INTERNET,5.037083652038362,linux,1,1,0,0
0,0.8,0.5392244283569091,55,130,60,1.8144145304497847,-1.2793432810859853,AD,990,5501.574115244369,5528.825394656279,5066.4510557072335,1724,1,CC,200,1,BB,1,1,1,0,500.0,0,INTERNET,12.724207520505812,linux,0,1,0,3
0,0.7000000000000001,0.13121314629134614,-1,124,60,1.2767198048902442,104.3556473165382,AA,940,7016.494053012605,6607.429768609764,4308.434076010839,46,2,CC,130,1,BC,0,1,31,0,500.0,0,INTERNET,17.26540768898862,windows,1,1,0,3
0,0.4,0.1193780204744662,-1,266,50,0.008870474750869441,-0.2365314612032867,AB,898,946.7448957962512,4811.860257377615,5429.696543738786,2079,5,CA,141,1,BA,1,1,1,0,1500.0,0,INTERNET,3.565088932412221,windows,1,1,0,1
0,0.9,0.09115862378931544,23,3,50,0.025547123746056808,-0.6763542227690467,AC,3290,6656.366133164182,5954.3552977101135,4322.148189911143,1,7,CB,114,0,BC,0,1,-1,1,500.0,0,INTERNET,5.198057519902854,other,1,1,0,6
0,0.8,0.7309465810697625,-1,51,40,0.009759669650890123,-1.6400717334112158,AC,1184,5755.585845568349,3811.3488961809967,4392.333142879237,0,6,CA,198,0,BB,1,1,-1,0,500.0,0,INTERNET,4.887436440900842,windows,0,1,0,5
0,0.9,0.03057562126040029,-1,59,40,0.035979752973192884,-1.5431007469370503,AB,1233,2304.2505552223097,3034.1629430318544,4349.263867751265,10,4,CA,161,0,BB,0,1,1,0,200.0,0,INTERNET,1.3499845073422705,linux,1,1,0,6
0,0.5,0.24231643391761004,53,37,50,0.008741562330543505,-1.3151002887717362,AC,744,9875.25315883593,3295.0978038613957,5489.651299351167,1,2,CC,-46,0,BB,1,0,-1,0,200.0,0,INTERNET,9.45567588100569,linux,0,2,0,2
0,0.9,0.7675837971270288,-1,62,40,0.024230711087181483,-0.6586946767048691,AB,1402,11311.030843466555,5979.9274112026815,5069.856536352349,697,6,CA,240,0,BA,0,1,1,1,1500.0,0,INTERNET,8.58831970464052,other,1,1,0,4
0,0.1,0.8348376593105256,-1,74,30,0.020111513473607942,-0.8871544990784019,AC,3911,6107.239114979727,6608.166053786674,5102.146567330074,0,10,CB,179,1,BE,0,1,-1,0,200.0,0,INTERNET,13.007186010657575,other,1,1,0,2
0,0.30000000000000004,0.5640392084774434,-1,33,20,0.013354259863918987,-1.1430002143237419,AD,1062,7464.659521183886,3271.984331696844,4790.77946331016,12,17,CF,101,0,BC,0,1,15,1,200.0,0,INTERNET,3.7464969569785,windows,0,1,0,4
0,0.9,0.8775572634313726,162,54,30,0.00975585385930518,52.90838972575806,AA,1543,9586.697610315568,6187.666927639207,4732.087444996692,14,7,CA,251,1,BC,0,1,1,1,500.0,0,INTERNET,6.186690108461438,linux,1,1,0,3
0,0.8,0.28763059609733793,-1,122,40,0.022256999193196132,47.93910296459453,AA,1983,1647.572641756664,2533.059442538719,3732.340111190386,2,5,CA,148,0,BA,1,1,15,0,200.0,0,INTERNET,2.2187354009965343,other,1,1,0,6
0,0.4,0.554936206675102,-1,36,40,0.0055682440093770364,-1.4940975948827724,AD,1318,3531.763393734171,3813.815727559761,3089.032530522921,12,9,CB,202,1,BB,0,1,2,0,500.0,0,INTERNET,4.957110306287952,windows,0,1,0,7
0,0.7000000000000001,0.9879714913718158,137,362,30,0.008599204034923426,50.44660060551222,AA,1167,7607.847845479684,5051.769233546204,5647.811183338778,6,14,CB,149,1,BE,1,0,2,0,500.0,0,INTERNET,4.464518005280459,windows,0,1,0,2
0,0.8,0.7550423056688704,-1,82,50,0.0049597053724110395,-1.367651634876559,AB,691,700.8066281539226,2703.7779204308968,4275.20911335858,9,5,CA,317,1,BB,1,1,2,1,1500.0,0,INTERNET,4.915453447407884,linux,0,1,0,6
0,0.1,0.23574262359156656,-1,299,50,0.04595119404336823,29.63204484369728,AA,1009,6748.0192297953345,4864.674058241932,4222.211875407491,7,3,CA,84,1,BC,1,1,1,1,200.0,0,INTERNET,3.9509523793823362,linux,0,1,0,5
0,0.1,0.3036111628510389,-1,115,60,15.455311025519213,-0.5989549844902562,AC,821,3463.95982935092,5872.766606089394,4164.810978740082,0,6,CA,89,0,BB,0,1,-1,0,200.0,0,INTERNET,1.7945824705135978,other,1,1,0,6
0,0.8,0.8053330574056426,-1,59,50,0.0053678106861544395,-1.6677931172487153,AB,2673,5408.169900489822,5831.2120049267405,4926.574720189817,22,10,CA,188,0,BC,0,1,4,0,500.0,1,INTERNET,7.1127816061109606,windows,0,1,0,4
0,0.2,0.8631951968359854,-1,228,20,0.01730587270532408,-0.7999517929810297,AB,942,4433.979454184095,4377.440594493552,4336.027188500779,18,11,CA,93,0,BD,0,1,30,0,200.0,0,INTERNET,3.1496343304204872,other,0,1,0,5
0,0.9,0.6732489420048553,-1,113,20,0.025817246766886272,12.98352672612102,AA,2170,5498.555744507514,5609.826291388376,4427.155281875086,7,12,CB,164,0,BE,1,1,1,1,500.0,0,INTERNET,1.6838824811783466,other,1,1,0,6
0,0.30000000000000004,0.30598523736151856,51,14,60,0.01285570591824444,-1.0125073539214209,AD,531,8027.72052864582,5084.034970313802,4771.466953487604,882,10,CA,86,1,BB,1,0,22,0,200.0,0,INTERNET,8.690777592810742,linux,1,1,0,3
0,0.7000000000000001,0.4808348555659688,-1,81,20,13.457596684959595,-1.3058095714584057,AC,2337,4964.6666142986605,2747.805391016815,4334.469541203547,0,13,CA,66,0,BE,0,1,-1,0,200.0,0,INTERNET,21.93101115845839,other,0,1,0,5
0,0.6000000000000001,0.9297751426755612,27,11,30,0.012835481730899477,-0.4948941095061593,AC,1538,8044.186478448133,4986.716923486162,5128.810776877561,5,11,CF,197,0,BB,0,1,-1,1,1500.0,0,INTERNET,5.486847394870448,windows,0,1,0,2
0,0.1,0.22069681673071825,-1,49,30,0.018630035567800025,-1.4639337543374626,AB,811,3555.9835271343572,3164.8544321901204,3141.713879707489,6,11,CE,193,0,BE,0,1,25,0,1500.0,0,INTERNET,10.670368537651887,macintosh,0,1,0,7
0,0.9,0.18888005424664134,-1,33,50,0.030277890229479174,-1.0719806049217564,AB,1173,1158.0289490585922,2264.453794291788,4230.159598993134,15,4,CB,196,0,BC,1,0,1,0,500.0,0,INTERNET,9.73243833623303,windows,1,1,0,5
0,0.4,0.4494727502117408,25,6,40,0.0010746747040057069,-1.2281768633827272,AB,486,4508.2902356815775,3306.7838812976233,3151.990917497197,27,6,CA,66,0,BC,1,1,1,0,200.0,0,INTERNET,2.7607691163299486,linux,1,1,0,7
0,0.7000000000000001,0.5707156119153395,-1,65,50,0.0010132609434206081,-0.2937242774162715,AA,1660,4626.9370368593045,2638.8107463023944,3581.466822186255,5,10,CB,97,1,BB,0,1,31,0,200.0,0,INTERNET,0.5142841321346237,linux,1,1,0,6
0,0.6000000000000001,0.2640672346024365,-1,200,50,0.010989421984313736,-0.7289897049607963,AB,2851,6644.90120450879,4130.057795602167,4127.250509627793,13,3,CA,191,1,BE,0,1,25,0,1500.0,0,INTERNET,3.61973870902255,macintosh,1,1,0,5
0,0.9,0.3516181865280447,87,7,50,0.02842535531538871,-1.5710572366754187,AD,553,4121.507607538441,2179.7058051444906,3056.1755977288813,14,5,CA,124,0,BC,1,0,1,0,200.0,0,INTERNET,1.08099151376515,windows,1,1,0,7
0,0.8,0.5752981641918328,-1,253,50,0.025759068882369424,-1.2502834745422793,AB,3124,6850.482237994487,3438.570136267193,3448.2643733574355,15,4,CA,123,0,BE,0,1,5,0,200.0,0,INTERNET,5.88655840876616,linux,1,1,0,6
0,0.9,0.4773293190368266,218,12,50,0.03054667192660533,-1.553509909414449,AC,510,3833.458430873905,3011.6243872941045,3113.80972378734,1,9,CA,156,0,BB,0,0,-1,1,500.0,0,INTERNET,4.739181972255522,windows,0,1,0,7
0,0.1,0.6065658579935639,-1,122,30,0.0011272763456452025,-0.8098763549066085,AC,997,8401.43304552994,4215.257335521626,5081.919022641877,1,13,CA,164,0,BA,0,1,-1,0,1000.0,0,INTERNET,5.148141628982434,other,0,1,0,4
0,0.9,0.3765494804910071,60,9,40,0.000581330196307729,-1.4800352587514278,AC,1454,6475.996763929635,5244.2613890280045,4337.486812369675,1,5,CA,122,1,BC,0,1,-1,0,500.0,0,INTERNET,7.311373644190513,other,0,1,0,4
0,0.5,0.8852284214549344,-1,74,50,0.01607555531046654,-0.7120131314530715,AB,1370,1102.101240343202,3989.5954459669188,3094.677950939304,12,8,CA,180,1,BA,1,1,1,0,1500.0,0,INTERNET,1.4386832739207165,linux,1,1,0,7
0,0.1,0.3407675255815061,-1,84,40,0.015225775668522672,-0.986688541894168,AB,79,3055.017583525191,3605.497687685573,4243.633966614542,848,10,CA,55,0,BA,0,1,1,0,200.0,0,INTERNET,0.6895551876561622,windows,0,1,0,5
0,0.1,0.3860338413628145,-1,52,20,0.01606756522861677,-1.0005163758144444,AC,1390,6516.009747571389,6224.479477943271,5464.863013618903,10,13,CA,94,1,BC,0,1,-1,0,200.0,0,INTERNET,7.621047518636918,macintosh,1,1,0,2
0,0.9,0.7414984391527838,105,2,30,0.035604717091694583,-1.503179540845617,AB,1129,7033.896309031023,4028.462365256425,5552.148018525758,1,12,CA,104,1,BB,0,1,-1,1,200.0,0,INTERNET,2.9593445452658163,linux,1,1,0,1
0,0.6000000000000001,0.16056893902706734,-1,267,50,0.01956684922150775,-0.6989831769339044,AB,1807,3812.0541505913047,3098.5622750802104,4292.6489413135605,723,5,CA,215,0,BA,1,1,1,0,500.0,0,INTERNET,11.337910704597395,other,1,1,0,5
0,0.8,0.28124935603937,58,7,30,0.007006170744882518,48.80449502518906,AA,1409,3060.650537290816,3190.404805238554,5317.585985283545,10,13,CA,235,1,BC,1,1,25,0,990.0,0,INTERNET,2.6996740842840463,linux,0,1,0,6
0,0.2,0.9316382236242589,-1,15,60,0.011671612003776423,6.4861213266318325,AD,1171,7527.294282863078,5574.822903975144,5522.2314240712085,5,2,CA,198,0,BC,1,0,30,0,1000.0,0,INTERNET,11.383568010151224,windows,0,1,0,2
0,0.2,0.12717968649547073,-1,31,30,0.009090379846538595,-1.5524331288709448,AB,1883,2677.1377711270598,2657.665976747508,3094.340089844224,1,12,CB,101,0,BC,0,1,-1,0,500.0,0,INTERNET,2.4481542746541454,other,1,1,0,7
0,0.1,0.32482030934126754,-1,89,50,0.028898985120675538,-1.3735339217616347,AB,1072,6125.90080503026,5235.476278444844,5117.851894941808,39,2,CB,253,1,BA,1,1,30,0,200.0,0,INTERNET,15.227818614009292,linux,1,1,0,2
0,0.1,0.9189545596758856,-1,179,50,0.04685034825221016,26.508702079427906,AA,1929,7171.337037826011,3834.9145094544483,5064.994258806397,358,4,CA,90,0,BC,1,0,31,0,200.0,0,INTERNET,7.073098135466127,macintosh,0,1,0,3
0,0.9,0.13400622300556145,51,10,30,0.016756899758741967,-0.9594807392208764,AB,986,1163.8814148304327,4936.53754254072,4347.209869649372,8,9,CF,86,0,BB,1,1,22,0,200.0,0,INTERNET,0.9987911195039878,other,0,1,0,5
0,0.2,0.0407858700476656,26,6,30,0.015946475554351153,-1.5379371131226491,AD,1225,7346.5658641543005,5928.75331705578,4849.904795851343,4,18,CA,156,1,BC,0,1,15,0,210.0,0,INTERNET,1.5282099924027328,other,0,1,0,3
0,0.9,0.6274253005803037,117,6,50,0.025539340610883844,-0.4867111242376775,AC,1168,2647.359339403084,2836.796973872927,3021.7586026473473,1,9,CA,209,0,BC,0,1,-1,0,990.0,1,INTERNET,15.802003429636862,macintosh,0,1,0,7
0,0.2,0.2416489623636058,-1,18,60,0.02604932938106868,-1.2145248531649302,AB,1186,2041.4260578166413,5274.985189001733,4954.872502243076,14,1,CC,83,1,BC,1,1,6,0,200.0,0,INTERNET,2.2984577074851664,linux,0,1,0,3
0,0.9,0.4899680738406834,-1,171,50,0.017079524777568453,23.013084799754804,AA,1367,5895.779946224505,3207.647658147428,3181.508505246721,883,2,CA,183,0,BB,1,1,28,1,1000.0,0,INTERNET,7.5383929475316895,linux,1,1,0,4
0,0.6000000000000001,0.17304280890533366,-1,364,40,2.8913350129644915,-1.4644467289665473,AC,604,8204.9571876638,5822.427410130837,4714.784941809467,1,3,CA,65,1,BC,0,1,-1,0,200.0,0,INTERNET,23.50529226188548,linux,1,2,0,3
0,0.1,0.021007309253922583,51,6,40,0.0180999497390182,-1.355361647604589,AB,1669,2822.169077589713,5874.699511032181,5203.750086189678,26,14,CD,194,1,BB,1,0,30,0,200.0,0,INTERNET,5.3267471103463535,windows,1,1,0,2
0,0.9,0.27747639042877426,-1,35,50,0.01566668526408151,-0.6501000207798413,AB,1044,2529.521130240143,4598.63228929045,4281.270628271069,48,7,CA,179,1,BD,0,1,28,0,500.0,0,INTERNET,12.444023002561202,windows,1,1,0,5
0,0.1,0.7150077193886163,-1,192,20,0.009602318230212606,-0.9453238676567516,AC,1578,7989.243462687393,4916.8235331056,4312.163521656671,0,7,CA,160,1,BA,0,0,-1,0,200.0,0,INTERNET,2.721446079497141,windows,1,1,0,4
0,0.4,0.8740566130845108,95,1,30,0.006194770415053258,-1.2436782762337013,AB,488,5259.499846156417,4220.6310497587065,5420.084139286641,10,19,CA,72,0,BD,0,1,10,0,1500.0,0,INTERNET,3.305292249825745,windows,1,1,0,2
0,0.9,0.11019721163782864,-1,151,50,0.02159806318976851,-0.5127655198297187,AB,460,7219.6680510286915,4892.943401265978,5407.226488277904,147,7,CB,233,1,BA,0,1,11,0,1500.0,0,INTERNET,10.876606200871036,macintosh,0,1,0,2
0,0.8,0.6124274064856035,-1,32,20,0.003622547521764181,-0.5716717627463694,AD,1621,10798.455445047424,2924.8264818394928,4240.3043306842765,1967,7,CA,79,0,BE,0,1,5,0,200.0,0,INTERNET,9.598345757675744,windows,1,1,0,6
0,0.9,0.10126721279436962,-1,122,50,0.009154514723482695,-0.8306744526854741,AB,5321,4773.179173855042,3954.1841434541443,5232.049033848307,13,3,CA,280,1,BA,1,1,2,0,1500.0,0,INTERNET,3.849755748620286,windows,1,1,0,3
0,0.9,0.9887801055875473,-1,166,60,32.687533154606406,-0.8856317681380866,AD,3247,7801.602392077951,4644.642364922077,5152.12328719511,12,9,CB,113,0,BA,0,1,31,0,200.0,0,INTERNET,11.662693290203107,linux,0,1,0,1
0,0.4,0.2054452393567687,109,10,50,0.8940833270130926,106.22830724612965,AA,1474,3649.803072611651,6611.827542916347,6324.7364276321705,33,4,CA,50,1,BA,1,1,25,0,500.0,1,INTERNET,43.28092020876892,linux,0,1,0,0
0,0.9,0.17330155635098055,-1,130,50,0.006403200691402008,-1.257606205302366,AC,840,1854.514397947016,5931.652050446827,4348.739496201144,0,4,CA,256,0,BB,0,1,-1,0,1000.0,0,INTERNET,6.50849878031404,linux,1,1,0,4
0,0.6000000000000001,0.1374091866003586,-1,367,50,0.0020630222232133834,-0.8966974677658303,AB,1110,6816.979520923797,4416.632393636757,5347.8729937201615,40,2,CA,31,1,BA,0,1,5,1,200.0,0,INTERNET,3.500962878333626,linux,1,1,0,4
0,0.2,0.4539178148181253,27,20,30,0.00892629861693763,49.21903153445562,AB,3719,6667.074178824107,5611.806305434937,6648.7318531693445,5,18,CA,51,1,BB,1,0,11,0,200.0,1,INTERNET,2.495432380355949,linux,1,1,0,0
0,0.9,0.7637867878159261,-1,172,50,0.004408329308098786,97.69707571309392,AA,1783,4414.177134259027,4909.95840348795,4387.613780485357,2,11,CA,270,0,BA,0,1,1,1,1500.0,0,INTERNET,1.8610128065273863,windows,0,1,0,6
0,0.2,0.6551635019133069,-1,42,60,0.02346048465798916,-0.6973695077483291,AC,532,3882.7263503394615,4780.018030544306,4278.108724135824,0,5,CF,27,0,BB,1,1,-1,0,200.0,0,INTERNET,9.616398684124716,linux,1,1,0,5
0,0.6000000000000001,0.1344987293802008,59,10,40,8.558860495799099,-1.5713857125651365,AC,991,10050.763120649972,7047.907146823793,4376.834289462027,0,10,CA,129,1,BB,1,1,-1,0,200.0,0,INTERNET,2.568421785697905,linux,0,1,0,5
0,0.9,0.4924353589950644,11,9,50,0.02062418344611988,-0.7540970652962857,AD,1007,6857.762570138549,3713.947544054452,6330.618192674099,10,8,CA,58,1,BC,0,1,30,0,200.0,0,INTERNET,5.464682485130794,other,1,1,0,0
0,0.1,0.6103145491155526,-1,186,40,0.01792973771411688,-0.8887149612660115,AC,1350,4563.945725346077,3311.827777163937,4238.210952615242,1,7,CF,111,0,BB,1,0,-1,0,200.0,0,INTERNET,2.429893924246505,linux,1,1,0,5
0,0.8,0.5372981603319081,-1,60,60,0.01038467609994718,-1.2021882033109197,AB,2209,4973.461404114104,5028.9500108833945,6779.8415034438685,15,10,CA,176,1,BC,0,1,20,0,1000.0,0,INTERNET,3.3691063894834685,other,0,1,0,0
0,0.2,0.05822034032847347,-1,239,20,0.03475658817285242,-0.6430249468552747,AC,1360,5537.648656841692,4458.324545580786,4904.679772248711,0,8,CA,163,1,BE,0,1,-1,0,200.0,0,INTERNET,1.851443077188921,other,0,1,0,3
0,0.5,0.4427805110172757,28,1,50,0.00852218349380638,-0.509020903651889,AB,2970,2594.212576364879,6075.887736996349,5627.25753546288,29,24,CA,153,1,BC,0,1,26,0,1000.0,0,INTERNET,13.460109426771002,linux,1,1,0,2
0,0.6000000000000001,0.6371832403542879,-1,65,20,0.0052400419392877465,-0.1570312412887207,AB,971,14659.775974731245,2019.5146214480365,4321.402683162488,7,5,CA,50,0,BC,1,1,28,1,200.0,0,INTERNET,7.782347484884148,other,1,1,0,5
0,0.8,0.1752325392208338,97,8,60,0.014755596052363209,-1.498874570260396,AD,720,1304.6050535783834,2862.4786378100093,4096.9615975805655,8,4,CA,196,0,BC,1,0,21,0,200.0,0,INTERNET,1.869609227558907,windows,0,1,0,7
0,0.4,0.6683613984304142,-1,135,50,0.037752891501310316,-0.6760648564881959,AD,1733,6803.041712493626,8802.843652500373,5308.802348193781,721,8,CA,271,0,BA,0,1,15,1,1500.0,0,INTERNET,16.590599725481447,linux,1,1,0,1
0,0.9,0.04251840720408346,-1,133,50,0.004991068919382029,-1.4089888105204345,AB,1466,2838.2662999715635,3450.245903087272,4882.615889601091,1,8,CA,120,0,BC,0,0,31,1,200.0,0,INTERNET,4.874771001820542,linux,0,1,0,4
0,0.6000000000000001,0.9111851324195432,-1,47,20,0.008273439246984789,-0.7096148047279889,AB,1436,7598.883375489082,2553.0782482812565,4401.78978176359,16,10,CA,49,1,BC,0,1,1,0,200.0,0,INTERNET,3.1769203888347635,other,0,1,0,4
0,0.4,0.6455647901998649,-1,54,30,0.030591705463603226,30.61911772051581,AA,982,9061.54333094184,4377.7597692417685,5617.957298131775,1327,11,CF,236,1,BC,0,1,1,1,500.0,0,INTERNET,4.760480020651602,linux,0,1,0,1
0,0.8,0.2546889828476502,-1,21,20,0.0334037421776171,33.55086261998005,AA,1982,3867.023951123342,5608.103442627076,5003.617746436992,1846,13,CA,92,1,BB,0,1,1,0,200.0,0,INTERNET,6.902595162377995,other,0,1,0,4
0,0.8,0.6615233593013811,-1,41,30,0.013077171197844198,-1.1187607959441213,AC,2411,4024.866419854993,2782.201580496112,4187.358377521209,0,15,CA,225,0,BC,1,1,-1,0,1000.0,0,INTERNET,2.537259762823952,other,1,1,0,5
0,0.30000000000000004,0.14339890640246386,-1,128,30,0.05078143942042238,14.240857884237109,AA,755,5866.012153660035,5539.955125408955,4953.380102655884,27,11,CF,40,0,BC,0,1,15,0,200.0,0,INTERNET,17.034313577114336,other,1,1,0,3
0,0.8,0.16148692579064267,-1,128,50,0.00243131212807911,-1.3227590708070978,AB,1070,1262.3232788948335,2843.501406067854,4162.348011772088,16,2,CA,206,1,BA,1,1,28,0,1000.0,0,INTERNET,15.773829155545736,other,0,1,0,5
0,0.8,0.2226710263666047,-1,177,40,0.006168753145567282,-0.3907035116474933,AB,2406,6379.116936769316,3092.536946174617,4192.411216294521,1,5,CC,250,0,BB,0,1,5,0,1500.0,0,INTERNET,10.420318479553512,windows,0,2,0,5
